                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                0.99906,                0.77322,                 1.1202,                0.75882,                0.78378,                0.76914,                0.38944,                 1.7482,                 1.0819,                 1.7953,              0.0001337,              0.0001337,              0.0001337
                     76,                0.94397,                0.74559,                 1.1264,                0.75539,                0.78378,                0.74292,                0.37584,                 1.7851,                  1.138,                 1.8487,             0.00012875,             0.00012875,             0.00012875
                     77,                 1.0173,                0.78636,                 1.1194,                0.78318,                0.78105,                 0.7354,                0.37198,                 1.7584,                 1.1315,                 1.8187,              0.0001238,              0.0001238,              0.0001238
                     78,                0.95662,                 0.7449,                 1.0966,                0.78333,                0.78173,                0.73539,                0.37344,                 1.7731,                 1.1209,                 1.8362,             0.00011885,             0.00011885,             0.00011885
                     79,                0.89545,                0.75807,                 1.1013,                0.74274,                0.78378,                0.74673,                 0.3788,                 1.7892,                 1.1404,                  1.854,              0.0001139,              0.0001139,              0.0001139
                     80,                0.97735,                0.76126,                 1.1436,                0.72329,                0.78378,                0.76954,                0.39842,                 1.7835,                 1.1536,                 1.8357,             0.00010895,             0.00010895,             0.00010895
                     81,                0.92968,                0.72384,                 1.1143,                0.70807,                0.78378,                 0.7557,                0.39791,                 1.7579,                  1.145,                 1.8203,               0.000104,               0.000104,               0.000104
                     82,                0.93721,                0.75581,                 1.1174,                 0.7019,                0.78378,                0.74091,                0.38547,                 1.7729,                 1.1803,                 1.8588,              9.905e-05,              9.905e-05,              9.905e-05
                     83,                0.97744,                0.76332,                  1.116,                0.71637,                0.78378,                0.73494,                0.37605,                 1.7866,                 1.1748,                 1.8763,               9.41e-05,               9.41e-05,               9.41e-05
                     84,                 0.9239,                0.75511,                 1.1215,                0.72139,                0.78378,                0.72971,                 0.3672,                  1.808,                 1.1872,                 1.8845,              8.915e-05,              8.915e-05,              8.915e-05
                     85,                0.90133,                0.76007,                 1.1241,                0.71365,                0.75676,                0.73287,                0.37652,                 1.7994,                 1.1508,                 1.8903,               8.42e-05,               8.42e-05,               8.42e-05
                     86,                0.90824,                0.71757,                 1.0838,                0.75164,                 0.7027,                0.73671,                0.37915,                 1.8077,                 1.1132,                 1.9139,              7.925e-05,              7.925e-05,              7.925e-05
                     87,                0.99063,                0.74417,                 1.1207,                0.70992,                0.78378,                0.75043,                0.37881,                 1.8134,                 1.1176,                 1.9271,               7.43e-05,               7.43e-05,               7.43e-05
                     88,                0.92765,                0.74845,                 1.0944,                0.71067,                0.78378,                0.74512,                0.38895,                 1.7926,                 1.1429,                 1.8775,              6.935e-05,              6.935e-05,              6.935e-05
                     89,                0.91648,                0.72062,                 1.0852,                0.71227,                0.78378,                0.74733,                0.41252,                   1.76,                 1.1323,                 1.8336,               6.44e-05,               6.44e-05,               6.44e-05
                     90,                0.90361,                0.73675,                 1.1161,                 0.7135,                0.78378,                0.74833,                0.42051,                 1.7034,                 1.1351,                 1.7728,              5.945e-05,              5.945e-05,              5.945e-05
                     91,                0.94102,                0.84651,                 1.1062,                0.70847,                0.78378,                  0.765,                0.43314,                 1.6941,                  1.133,                 1.7759,               5.45e-05,               5.45e-05,               5.45e-05
                     92,                0.95723,                0.81843,                 1.1175,                0.82069,                 0.7027,                0.76558,                0.42715,                 1.6843,                 1.1337,                 1.7776,              4.955e-05,              4.955e-05,              4.955e-05
                     93,                0.91615,                0.78944,                 1.1023,                0.78619,                 0.7027,                0.77043,                0.42803,                 1.7025,                 1.1526,                 1.8046,               4.46e-05,               4.46e-05,               4.46e-05
                     94,                0.90347,                0.80238,                 1.0966,                0.70006,                0.78378,                 0.7492,                0.40701,                  1.726,                 1.1616,                 1.8351,              3.965e-05,              3.965e-05,              3.965e-05
                     95,                0.92216,                0.78565,                 1.0841,                0.69961,                0.78378,                 0.7337,                0.39499,                 1.7212,                 1.1588,                  1.817,               3.47e-05,               3.47e-05,               3.47e-05
                     96,                0.81619,                0.79923,                 1.0741,                0.76881,                0.71921,                0.72791,                 0.3999,                 1.7064,                 1.1579,                    1.8,              2.975e-05,              2.975e-05,              2.975e-05
                     97,                0.90825,                0.80049,                  1.111,                0.77113,                0.72851,                0.72861,                0.39909,                 1.7028,                 1.1582,                 1.7979,               2.48e-05,               2.48e-05,               2.48e-05
                     98,                0.89214,                 0.7535,                 1.0865,                0.77665,                0.75197,                0.72331,                0.40005,                 1.6972,                 1.1659,                 1.7856,              1.985e-05,              1.985e-05,              1.985e-05
                     99,                0.91569,                0.77199,                 1.0928,                0.73602,                0.75676,                0.72325,                0.40045,                 1.6927,                  1.165,                 1.7764,               1.49e-05,               1.49e-05,               1.49e-05
                    100,                0.91231,                0.76743,                 1.0892,                0.75219,                0.72973,                0.73535,                 0.4054,                 1.6955,                 1.1639,                  1.789,               9.95e-06,               9.95e-06,               9.95e-06
